"age"	"job"	"marital"	"education"	"default"	"balance"	"housing"	"loan"	"contact"	"day"	"month"	"duration"	"campaign"	"y"
37	"self-employed"	"married"	"tertiary"	"no"	2211	"yes"	"no"	"cellular"	25	"may"	143	1	"no"
27	"admin."	"married"	"secondary"	"no"	4	"yes"	"no"	"unknown"	6	"may"	243	1	"no"
38	"blue-collar"	"married"	"secondary"	"no"	814	"yes"	"no"	"cellular"	4	"feb"	306	1	"no"
54	"technician"	"married"	"secondary"	"no"	324	"yes"	"no"	"telephone"	13	"may"	51	1	"no"
42	"unemployed"	"divorced"	"primary"	"no"	148	"yes"	"no"	"cellular"	4	"feb"	102	1	"no"
50	"management"	"married"	"tertiary"	"no"	1859	"no"	"no"	"cellular"	11	"aug"	85	5	"no"
35	"technician"	"married"	"secondary"	"no"	712	"yes"	"yes"	"cellular"	22	"aug"	97	5	"no"
29	"admin."	"single"	"secondary"	"no"	488	"yes"	"no"	"cellular"	4	"jun"	105	1	"no"
32	"services"	"single"	"secondary"	"no"	758	"yes"	"no"	"cellular"	14	"apr"	262	1	"no"
36	"blue-collar"	"single"	"secondary"	"no"	1168	"yes"	"no"	"unknown"	23	"may"	242	3	"no"
33	"admin."	"single"	"secondary"	"no"	1613	"yes"	"no"	"unknown"	14	"may"	565	1	"no"
36	"technician"	"married"	"secondary"	"no"	1109	"yes"	"no"	"unknown"	23	"may"	122	5	"no"
33	"technician"	"single"	"secondary"	"no"	659	"no"	"no"	"cellular"	26	"aug"	274	2	"no"
36	"management"	"single"	"tertiary"	"no"	0	"yes"	"no"	"unknown"	3	"jun"	174	1	"no"
42	"admin."	"married"	"secondary"	"no"	281	"yes"	"no"	"unknown"	15	"may"	118	1	"no"
43	"unemployed"	"married"	"secondary"	"no"	1630	"no"	"no"	"cellular"	29	"jul"	153	3	"no"
39	"technician"	"married"	"tertiary"	"no"	437	"no"	"no"	"telephone"	27	"may"	186	2	"no"
48	"blue-collar"	"married"	"secondary"	"yes"	0	"yes"	"yes"	"cellular"	7	"may"	275	1	"no"
60	"admin."	"divorced"	"secondary"	"no"	92	"yes"	"no"	"unknown"	5	"may"	130	1	"no"
36	"admin."	"divorced"	"secondary"	"no"	181	"yes"	"no"	"cellular"	7	"may"	271	2	"no"
59	"retired"	"divorced"	"secondary"	"no"	93	"no"	"no"	"unknown"	26	"may"	193	2	"no"
31	"blue-collar"	"single"	"primary"	"no"	435	"yes"	"no"	"unknown"	7	"may"	159	2	"no"
55	"management"	"divorced"	"tertiary"	"no"	25	"no"	"no"	"unknown"	16	"jun"	404	3	"no"
22	"student"	"single"	"secondary"	"no"	64	"no"	"no"	"cellular"	4	"jun"	112	1	"no"
57	"technician"	"married"	"unknown"	"no"	2610	"no"	"no"	"telephone"	3	"feb"	258	2	"no"
37	"blue-collar"	"single"	"secondary"	"no"	6	"no"	"no"	"cellular"	29	"jan"	163	2	"no"
69	"retired"	"married"	"unknown"	"no"	426	"no"	"no"	"telephone"	9	"dec"	395	1	"yes"
47	"entrepreneur"	"married"	"secondary"	"no"	0	"no"	"no"	"unknown"	19	"jun"	563	2	"no"
42	"blue-collar"	"married"	"primary"	"no"	205	"yes"	"no"	"cellular"	17	"apr"	582	1	"no"
31	"blue-collar"	"married"	"secondary"	"no"	1329	"yes"	"yes"	"unknown"	9	"may"	134	1	"no"
34	"services"	"single"	"secondary"	"no"	16	"yes"	"no"	"cellular"	20	"nov"	340	1	"no"
49	"technician"	"divorced"	"secondary"	"no"	-53	"yes"	"yes"	"unknown"	26	"jun"	253	1	"no"
50	"admin."	"married"	"secondary"	"no"	-221	"no"	"yes"	"unknown"	3	"jul"	90	1	"no"
40	"technician"	"divorced"	"secondary"	"no"	93	"no"	"no"	"cellular"	2	"feb"	123	2	"no"
42	"blue-collar"	"divorced"	"primary"	"no"	145	"no"	"yes"	"unknown"	30	"jun"	27	3	"no"
36	"management"	"single"	"tertiary"	"no"	546	"yes"	"no"	"cellular"	6	"aug"	91	3	"no"
47	"blue-collar"	"married"	"secondary"	"no"	1794	"yes"	"yes"	"unknown"	30	"may"	515	2	"no"
56	"admin."	"single"	"secondary"	"no"	2815	"yes"	"no"	"cellular"	11	"sep"	212	1	"yes"
39	"admin."	"divorced"	"secondary"	"no"	536	"no"	"no"	"cellular"	28	"jan"	29	1	"no"
51	"admin."	"married"	"secondary"	"no"	101	"no"	"no"	"cellular"	7	"aug"	217	3	"no"
40	"services"	"married"	"secondary"	"no"	429	"no"	"no"	"unknown"	5	"jun"	272	2	"no"
31	"unemployed"	"married"	"primary"	"no"	309	"yes"	"no"	"unknown"	8	"may"	104	3	"no"
36	"blue-collar"	"married"	"secondary"	"no"	520	"yes"	"no"	"unknown"	23	"may"	110	2	"no"
30	"management"	"single"	"tertiary"	"no"	2900	"no"	"no"	"cellular"	8	"aug"	147	2	"no"
51	"technician"	"married"	"tertiary"	"no"	1911	"yes"	"yes"	"unknown"	17	"jun"	394	3	"no"
52	"blue-collar"	"married"	"secondary"	"no"	0	"no"	"no"	"unknown"	2	"jun"	163	1	"no"
57	"unemployed"	"married"	"secondary"	"no"	0	"no"	"no"	"unknown"	19	"jun"	97	1	"no"
29	"management"	"married"	"tertiary"	"no"	2417	"yes"	"no"	"cellular"	7	"may"	126	2	"no"
30	"admin."	"married"	"tertiary"	"no"	-750	"no"	"no"	"cellular"	15	"may"	208	3	"no"
30	"admin."	"single"	"secondary"	"no"	585	"no"	"yes"	"cellular"	2	"feb"	7	6	"no"
32	"technician"	"married"	"secondary"	"no"	20	"no"	"no"	"cellular"	20	"aug"	210	2	"no"
51	"blue-collar"	"married"	"secondary"	"no"	950	"no"	"no"	"cellular"	19	"aug"	377	2	"no"
51	"unknown"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	13	"aug"	88	2	"no"
42	"blue-collar"	"married"	"primary"	"no"	1532	"yes"	"no"	"cellular"	23	"jul"	98	3	"no"
30	"management"	"single"	"tertiary"	"no"	62	"yes"	"no"	"cellular"	29	"jul"	90	5	"no"
40	"blue-collar"	"married"	"primary"	"no"	46	"yes"	"no"	"unknown"	6	"may"	119	1	"no"
21	"student"	"single"	"secondary"	"no"	2488	"no"	"no"	"cellular"	12	"oct"	180	1	"yes"
35	"admin."	"single"	"secondary"	"no"	163	"yes"	"no"	"unknown"	12	"jun"	483	1	"no"
31	"technician"	"married"	"secondary"	"no"	4	"yes"	"no"	"cellular"	17	"apr"	234	2	"no"
64	"retired"	"married"	"unknown"	"no"	2923	"no"	"no"	"cellular"	12	"mar"	120	1	"no"
30	"self-employed"	"married"	"tertiary"	"no"	1596	"yes"	"no"	"cellular"	19	"aug"	195	2	"no"
31	"admin."	"married"	"secondary"	"no"	-36	"yes"	"yes"	"unknown"	4	"jul"	64	1	"no"
35	"blue-collar"	"single"	"secondary"	"no"	-482	"yes"	"no"	"unknown"	27	"may"	472	1	"no"
43	"management"	"married"	"tertiary"	"no"	-69	"yes"	"no"	"unknown"	26	"may"	48	2	"no"
36	"management"	"married"	"tertiary"	"no"	-196	"yes"	"yes"	"cellular"	17	"apr"	43	1	"no"
38	"services"	"married"	"secondary"	"no"	-32	"yes"	"no"	"unknown"	7	"may"	154	2	"no"
54	"self-employed"	"divorced"	"secondary"	"no"	1374	"yes"	"no"	"unknown"	15	"may"	74	2	"no"
28	"unemployed"	"married"	"secondary"	"no"	863	"yes"	"yes"	"unknown"	27	"may"	355	1	"no"
33	"technician"	"married"	"tertiary"	"no"	300	"no"	"no"	"cellular"	14	"aug"	70	3	"no"
36	"blue-collar"	"married"	"secondary"	"no"	937	"yes"	"no"	"telephone"	2	"feb"	29	4	"no"
28	"housemaid"	"single"	"primary"	"no"	332	"no"	"no"	"cellular"	7	"jul"	385	1	"no"
45	"self-employed"	"married"	"secondary"	"no"	-124	"no"	"no"	"cellular"	25	"aug"	343	4	"no"
25	"management"	"single"	"tertiary"	"no"	115	"no"	"yes"	"unknown"	4	"jul"	60	1	"no"
43	"technician"	"married"	"secondary"	"no"	714	"yes"	"no"	"cellular"	16	"jul"	255	1	"no"
37	"services"	"divorced"	"secondary"	"no"	75	"yes"	"no"	"cellular"	14	"may"	160	1	"no"
32	"entrepreneur"	"married"	"tertiary"	"no"	108	"yes"	"yes"	"unknown"	12	"may"	112	1	"no"
35	"self-employed"	"single"	"tertiary"	"no"	0	"yes"	"yes"	"cellular"	18	"may"	185	1	"no"
37	"entrepreneur"	"married"	"tertiary"	"no"	2685	"no"	"no"	"unknown"	20	"jun"	187	2	"no"
59	"management"	"married"	"tertiary"	"no"	1069	"no"	"no"	"cellular"	29	"jul"	85	2	"no"
56	"technician"	"married"	"secondary"	"no"	203	"yes"	"no"	"cellular"	5	"aug"	335	3	"no"
38	"blue-collar"	"single"	"secondary"	"no"	1137	"no"	"no"	"cellular"	13	"may"	316	1	"no"
44	"technician"	"married"	"tertiary"	"no"	717	"no"	"no"	"cellular"	3	"jun"	150	2	"no"
52	"blue-collar"	"married"	"primary"	"no"	10	"no"	"no"	"cellular"	6	"aug"	588	3	"no"
49	"housemaid"	"married"	"primary"	"no"	360	"no"	"no"	"unknown"	30	"jun"	6	1	"no"
33	"technician"	"single"	"secondary"	"no"	-479	"no"	"no"	"cellular"	7	"aug"	235	1	"no"
51	"retired"	"married"	"secondary"	"no"	0	"yes"	"no"	"cellular"	11	"oct"	146	4	"no"
57	"housemaid"	"married"	"primary"	"no"	780	"no"	"no"	"cellular"	26	"mar"	94	2	"no"
39	"services"	"married"	"secondary"	"no"	1099	"no"	"no"	"unknown"	29	"may"	134	6	"no"
35	"management"	"divorced"	"tertiary"	"no"	160	"yes"	"no"	"unknown"	4	"jun"	141	6	"no"
50	"unknown"	"single"	"unknown"	"no"	490	"no"	"no"	"unknown"	12	"jun"	189	1	"no"
37	"management"	"married"	"tertiary"	"yes"	-22	"no"	"no"	"cellular"	29	"jan"	128	1	"no"
31	"services"	"single"	"secondary"	"no"	2252	"no"	"no"	"cellular"	22	"may"	394	1	"no"
46	"management"	"married"	"primary"	"no"	1267	"yes"	"yes"	"cellular"	18	"nov"	187	2	"no"
51	"entrepreneur"	"divorced"	"tertiary"	"no"	2109	"no"	"no"	"cellular"	13	"oct"	79	2	"yes"
35	"technician"	"single"	"tertiary"	"no"	354	"yes"	"no"	"cellular"	13	"aug"	274	1	"no"
26	"entrepreneur"	"married"	"tertiary"	"no"	79	"yes"	"yes"	"unknown"	9	"may"	346	3	"no"
33	"admin."	"single"	"secondary"	"no"	434	"yes"	"no"	"unknown"	20	"may"	351	1	"no"
30	"management"	"single"	"tertiary"	"no"	74	"no"	"no"	"cellular"	12	"aug"	96	5	"no"
53	"housemaid"	"married"	"secondary"	"no"	559	"yes"	"no"	"telephone"	25	"jul"	182	1	"no"
33	"management"	"divorced"	"tertiary"	"no"	2240	"no"	"no"	"cellular"	3	"jun"	198	1	"yes"
35	"blue-collar"	"single"	"primary"	"no"	47	"no"	"no"	"unknown"	20	"may"	317	1	"no"
37	"entrepreneur"	"married"	"tertiary"	"no"	189	"no"	"no"	"cellular"	2	"jun"	253	2	"yes"
46	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	15	"jun"	83	4	"no"
46	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	27	"aug"	121	2	"no"
36	"services"	"single"	"secondary"	"no"	198	"yes"	"no"	"cellular"	11	"may"	496	1	"no"
46	"technician"	"married"	"tertiary"	"no"	675	"yes"	"no"	"unknown"	8	"may"	50	1	"no"
28	"management"	"single"	"unknown"	"yes"	101	"yes"	"no"	"unknown"	9	"may"	224	3	"no"
43	"management"	"divorced"	"tertiary"	"no"	36	"no"	"no"	"cellular"	4	"aug"	79	1	"no"
30	"blue-collar"	"married"	"secondary"	"no"	-2	"yes"	"no"	"unknown"	9	"may"	136	2	"no"
63	"admin."	"married"	"secondary"	"no"	-40	"no"	"no"	"cellular"	22	"apr"	99	3	"no"
44	"services"	"divorced"	"secondary"	"no"	-574	"yes"	"no"	"unknown"	3	"jun"	172	2	"no"
60	"admin."	"divorced"	"unknown"	"no"	791	"yes"	"no"	"unknown"	13	"may"	144	1	"no"
25	"admin."	"single"	"secondary"	"no"	681	"yes"	"no"	"unknown"	26	"jun"	105	3	"no"
31	"unemployed"	"married"	"secondary"	"no"	-825	"yes"	"no"	"unknown"	7	"may"	179	2	"no"
26	"blue-collar"	"married"	"secondary"	"no"	288	"yes"	"no"	"unknown"	12	"may"	49	2	"no"
34	"student"	"single"	"secondary"	"no"	188	"yes"	"no"	"cellular"	31	"jul"	12	5	"no"
36	"management"	"married"	"tertiary"	"no"	771	"yes"	"no"	"unknown"	28	"may"	357	1	"no"
38	"technician"	"single"	"tertiary"	"no"	0	"yes"	"no"	"cellular"	1	"jun"	71	1	"no"
43	"technician"	"married"	"secondary"	"no"	369	"yes"	"no"	"unknown"	4	"jun"	75	3	"no"
46	"entrepreneur"	"married"	"primary"	"no"	0	"no"	"no"	"cellular"	2	"feb"	64	1	"no"
62	"housemaid"	"married"	"unknown"	"no"	2021	"no"	"no"	"telephone"	26	"feb"	361	1	"yes"
26	"technician"	"single"	"secondary"	"no"	2	"yes"	"yes"	"unknown"	15	"may"	461	1	"no"
55	"unemployed"	"married"	"tertiary"	"no"	457	"yes"	"no"	"unknown"	5	"jun"	61	3	"no"
54	"services"	"married"	"secondary"	"no"	1301	"yes"	"no"	"unknown"	13	"may"	173	1	"no"
36	"management"	"married"	"tertiary"	"no"	293	"yes"	"no"	"unknown"	27	"may"	287	4	"no"
38	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	19	"aug"	219	2	"no"
38	"technician"	"divorced"	"secondary"	"no"	8	"no"	"no"	"cellular"	21	"nov"	181	1	"no"
34	"blue-collar"	"married"	"secondary"	"no"	42	"yes"	"no"	"unknown"	7	"may"	154	2	"no"
21	"student"	"single"	"secondary"	"no"	546	"no"	"no"	"unknown"	17	"apr"	94	1	"no"
25	"entrepreneur"	"married"	"tertiary"	"no"	38	"yes"	"no"	"cellular"	22	"jul"	278	5	"no"
27	"blue-collar"	"married"	"secondary"	"no"	72	"yes"	"no"	"unknown"	19	"may"	105	1	"no"
28	"technician"	"single"	"secondary"	"no"	1417	"yes"	"no"	"unknown"	28	"may"	491	1	"no"
53	"technician"	"married"	"secondary"	"no"	65	"no"	"no"	"cellular"	17	"nov"	178	1	"no"
44	"services"	"divorced"	"secondary"	"no"	-2	"yes"	"no"	"cellular"	15	"may"	152	5	"no"
52	"housemaid"	"married"	"secondary"	"no"	1182	"yes"	"no"	"cellular"	18	"nov"	103	1	"no"
45	"services"	"married"	"secondary"	"no"	-839	"yes"	"no"	"unknown"	28	"may"	68	1	"no"
44	"management"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	28	"aug"	43	1	"no"
54	"management"	"divorced"	"tertiary"	"no"	2625	"yes"	"no"	"cellular"	26	"aug"	67	3	"no"
33	"services"	"married"	"secondary"	"no"	930	"no"	"yes"	"cellular"	24	"jul"	149	2	"no"
34	"management"	"single"	"tertiary"	"no"	966	"yes"	"no"	"cellular"	12	"aug"	204	3	"no"
31	"technician"	"single"	"secondary"	"no"	1186	"yes"	"no"	"unknown"	23	"may"	136	1	"no"
33	"admin."	"married"	"tertiary"	"no"	21	"no"	"yes"	"cellular"	2	"mar"	202	2	"no"
33	"technician"	"single"	"secondary"	"no"	390	"yes"	"no"	"cellular"	14	"jul"	254	2	"no"
52	"blue-collar"	"married"	"unknown"	"no"	2171	"yes"	"no"	"cellular"	17	"nov"	567	2	"no"
46	"blue-collar"	"married"	"primary"	"no"	1596	"no"	"no"	"cellular"	8	"aug"	417	2	"no"
30	"services"	"married"	"secondary"	"no"	0	"yes"	"yes"	"unknown"	3	"jun"	185	1	"no"
30	"admin."	"single"	"tertiary"	"no"	536	"yes"	"no"	"cellular"	23	"jul"	81	1	"no"
29	"admin."	"single"	"secondary"	"no"	266	"yes"	"no"	"cellular"	6	"may"	540	1	"yes"
25	"technician"	"married"	"secondary"	"no"	-276	"yes"	"no"	"unknown"	4	"jun"	105	1	"no"
47	"blue-collar"	"married"	"primary"	"no"	1294	"yes"	"no"	"unknown"	14	"may"	164	2	"no"
31	"technician"	"single"	"tertiary"	"no"	387	"no"	"no"	"cellular"	4	"aug"	149	1	"no"
27	"student"	"single"	"unknown"	"no"	2183	"no"	"no"	"cellular"	5	"feb"	219	3	"no"
35	"management"	"single"	"secondary"	"no"	0	"yes"	"no"	"cellular"	6	"may"	495	1	"no"
30	"blue-collar"	"married"	"secondary"	"no"	938	"yes"	"no"	"unknown"	14	"may"	159	1	"no"
32	"services"	"divorced"	"secondary"	"no"	130	"yes"	"no"	"cellular"	30	"jan"	194	3	"no"
34	"management"	"single"	"tertiary"	"no"	90	"yes"	"no"	"cellular"	8	"may"	67	3	"no"
51	"retired"	"married"	"secondary"	"no"	226	"yes"	"yes"	"unknown"	8	"may"	418	1	"no"
65	"unemployed"	"married"	"tertiary"	"no"	0	"no"	"no"	"cellular"	10	"aug"	465	1	"no"
51	"blue-collar"	"married"	"secondary"	"no"	1022	"yes"	"no"	"cellular"	8	"may"	311	3	"no"
41	"services"	"married"	"secondary"	"no"	366	"yes"	"yes"	"cellular"	2	"jul"	237	2	"no"
43	"management"	"divorced"	"tertiary"	"no"	-496	"yes"	"yes"	"cellular"	22	"jul"	420	3	"no"
37	"housemaid"	"married"	"primary"	"no"	0	"yes"	"no"	"cellular"	24	"jul"	347	5	"no"
35	"technician"	"married"	"secondary"	"no"	13	"no"	"no"	"cellular"	22	"aug"	94	2	"no"
45	"blue-collar"	"single"	"secondary"	"yes"	0	"no"	"yes"	"cellular"	16	"jul"	154	2	"no"
36	"blue-collar"	"married"	"secondary"	"no"	79	"yes"	"yes"	"cellular"	2	"jun"	74	2	"no"
61	"management"	"married"	"tertiary"	"no"	87	"yes"	"no"	"cellular"	24	"feb"	190	2	"no"
55	"management"	"married"	"tertiary"	"no"	1288	"yes"	"no"	"unknown"	8	"may"	67	2	"no"
33	"services"	"married"	"tertiary"	"no"	546	"yes"	"yes"	"unknown"	9	"may"	253	1	"no"
27	"technician"	"single"	"secondary"	"no"	235	"yes"	"no"	"cellular"	12	"may"	13	5	"no"
39	"services"	"married"	"secondary"	"no"	946	"yes"	"no"	"cellular"	17	"apr"	295	2	"no"
41	"services"	"divorced"	"secondary"	"no"	97	"no"	"no"	"cellular"	30	"jul"	244	3	"no"
44	"management"	"married"	"tertiary"	"no"	3091	"yes"	"no"	"unknown"	17	"jun"	331	4	"no"
38	"admin."	"married"	"secondary"	"no"	338	"no"	"yes"	"cellular"	8	"jul"	191	1	"no"
49	"blue-collar"	"married"	"primary"	"no"	1898	"no"	"no"	"cellular"	21	"aug"	159	1	"no"
38	"technician"	"married"	"secondary"	"no"	0	"yes"	"no"	"cellular"	4	"aug"	71	1	"no"
52	"management"	"single"	"tertiary"	"no"	2076	"yes"	"no"	"unknown"	29	"may"	112	1	"no"
42	"services"	"married"	"secondary"	"no"	86	"yes"	"no"	"cellular"	14	"jul"	385	3	"no"
55	"admin."	"married"	"secondary"	"no"	1105	"yes"	"yes"	"unknown"	15	"may"	94	1	"no"
30	"management"	"single"	"tertiary"	"no"	2876	"no"	"no"	"cellular"	6	"aug"	103	4	"no"
51	"blue-collar"	"married"	"primary"	"no"	593	"yes"	"no"	"unknown"	28	"may"	157	2	"no"
26	"entrepreneur"	"married"	"secondary"	"no"	-306	"no"	"yes"	"cellular"	8	"jul"	342	1	"no"
29	"admin."	"married"	"secondary"	"no"	535	"no"	"no"	"cellular"	11	"oct"	185	2	"no"
31	"student"	"single"	"tertiary"	"no"	744	"no"	"no"	"cellular"	20	"aug"	124	3	"no"
33	"blue-collar"	"married"	"primary"	"no"	1217	"yes"	"no"	"unknown"	27	"may"	271	3	"no"
46	"technician"	"married"	"secondary"	"no"	2149	"yes"	"no"	"cellular"	15	"apr"	282	2	"yes"
29	"self-employed"	"single"	"secondary"	"no"	1186	"no"	"no"	"cellular"	10	"jul"	313	1	"no"
45	"services"	"single"	"secondary"	"no"	1515	"no"	"no"	"unknown"	20	"jun"	14	4	"no"
43	"entrepreneur"	"married"	"tertiary"	"yes"	-250	"no"	"no"	"unknown"	5	"jun"	104	1	"no"
26	"admin."	"married"	"secondary"	"no"	-401	"yes"	"yes"	"unknown"	4	"jul"	246	1	"no"
32	"admin."	"single"	"secondary"	"no"	642	"yes"	"no"	"unknown"	28	"may"	71	2	"no"
42	"management"	"married"	"secondary"	"no"	0	"no"	"no"	"cellular"	30	"jul"	458	3	"no"
33	"management"	"married"	"tertiary"	"no"	1138	"no"	"no"	"cellular"	28	"aug"	73	4	"no"
39	"technician"	"married"	"secondary"	"no"	768	"yes"	"yes"	"unknown"	27	"may"	171	4	"no"
34	"management"	"married"	"tertiary"	"no"	3064	"yes"	"no"	"cellular"	17	"jul"	324	1	"no"
47	"unknown"	"married"	"unknown"	"no"	750	"no"	"no"	"unknown"	6	"jun"	188	1	"no"
29	"blue-collar"	"married"	"secondary"	"no"	658	"yes"	"no"	"cellular"	24	"jul"	267	1	"no"
65	"technician"	"married"	"secondary"	"no"	2303	"no"	"no"	"cellular"	1	"sep"	95	2	"no"
43	"technician"	"married"	"tertiary"	"no"	2331	"yes"	"no"	"unknown"	8	"may"	364	4	"no"
53	"entrepreneur"	"married"	"secondary"	"no"	162	"yes"	"no"	"cellular"	7	"may"	270	2	"no"
54	"unemployed"	"divorced"	"secondary"	"no"	309	"no"	"no"	"cellular"	20	"apr"	241	1	"yes"
45	"technician"	"married"	"secondary"	"no"	0	"yes"	"no"	"unknown"	29	"may"	155	1	"no"
60	"housemaid"	"divorced"	"secondary"	"no"	555	"yes"	"no"	"cellular"	22	"jul"	261	3	"no"
28	"student"	"single"	"secondary"	"no"	378	"yes"	"no"	"cellular"	17	"apr"	346	1	"no"
53	"retired"	"married"	"secondary"	"no"	38	"yes"	"no"	"cellular"	17	"nov"	89	1	"no"
25	"technician"	"single"	"secondary"	"no"	1400	"yes"	"yes"	"unknown"	16	"may"	424	1	"no"
29	"technician"	"single"	"secondary"	"no"	290	"yes"	"yes"	"cellular"	8	"jul"	293	1	"no"
35	"technician"	"married"	"secondary"	"no"	-499	"yes"	"no"	"cellular"	28	"jul"	488	4	"no"
29	"admin."	"married"	"secondary"	"no"	792	"yes"	"no"	"cellular"	14	"may"	374	2	"no"
50	"housemaid"	"married"	"secondary"	"no"	388	"no"	"no"	"cellular"	11	"mar"	203	2	"yes"
47	"blue-collar"	"married"	"primary"	"no"	269	"yes"	"no"	"cellular"	30	"jul"	145	5	"no"
50	"management"	"married"	"secondary"	"no"	-1	"no"	"no"	"cellular"	22	"jul"	139	1	"no"
46	"management"	"married"	"secondary"	"no"	700	"no"	"yes"	"cellular"	7	"jul"	136	1	"no"
32	"management"	"married"	"tertiary"	"no"	2853	"yes"	"yes"	"cellular"	4	"feb"	419	1	"no"
30	"admin."	"single"	"secondary"	"no"	939	"yes"	"no"	"cellular"	17	"apr"	207	1	"no"
46	"blue-collar"	"married"	"secondary"	"no"	442	"yes"	"no"	"unknown"	7	"may"	105	2	"no"
32	"blue-collar"	"married"	"primary"	"no"	225	"yes"	"no"	"unknown"	23	"may"	23	1	"no"
44	"management"	"married"	"tertiary"	"no"	1058	"no"	"no"	"cellular"	11	"mar"	188	3	"yes"
39	"admin."	"married"	"secondary"	"no"	441	"no"	"no"	"unknown"	6	"jun"	101	2	"no"
36	"blue-collar"	"married"	"secondary"	"no"	426	"yes"	"no"	"unknown"	2	"jun"	59	3	"no"
25	"blue-collar"	"single"	"secondary"	"no"	1429	"yes"	"no"	"unknown"	29	"may"	187	3	"no"
39	"management"	"married"	"tertiary"	"no"	2320	"no"	"yes"	"cellular"	20	"aug"	25	2	"no"
45	"admin."	"married"	"secondary"	"no"	-388	"yes"	"no"	"cellular"	14	"jul"	175	2	"no"
27	"entrepreneur"	"married"	"tertiary"	"no"	59	"no"	"no"	"cellular"	28	"jul"	306	6	"no"
58	"management"	"married"	"primary"	"no"	1136	"no"	"no"	"unknown"	17	"jun"	65	3	"no"
36	"services"	"married"	"secondary"	"no"	22	"yes"	"no"	"cellular"	6	"may"	125	2	"no"
27	"unemployed"	"single"	"secondary"	"no"	0	"yes"	"no"	"cellular"	21	"jul"	53	6	"no"
32	"management"	"single"	"tertiary"	"no"	631	"no"	"no"	"cellular"	26	"aug"	145	5	"no"
25	"management"	"single"	"tertiary"	"no"	6	"yes"	"yes"	"unknown"	15	"may"	225	1	"no"
49	"technician"	"married"	"secondary"	"no"	0	"yes"	"no"	"cellular"	19	"nov"	102	2	"no"
56	"services"	"divorced"	"unknown"	"no"	1877	"yes"	"no"	"unknown"	30	"may"	86	1	"no"
32	"technician"	"married"	"tertiary"	"no"	231	"yes"	"no"	"cellular"	17	"jul"	177	2	"no"
40	"housemaid"	"married"	"secondary"	"no"	949	"no"	"no"	"cellular"	8	"aug"	182	1	"no"
45	"technician"	"divorced"	"secondary"	"no"	1066	"yes"	"yes"	"cellular"	19	"nov"	124	2	"no"
57	"services"	"divorced"	"primary"	"no"	818	"no"	"no"	"cellular"	28	"jan"	208	1	"no"
41	"self-employed"	"married"	"secondary"	"no"	28	"yes"	"no"	"cellular"	11	"may"	49	1	"no"
39	"blue-collar"	"married"	"primary"	"no"	1005	"no"	"no"	"unknown"	6	"jun"	158	2	"no"
55	"entrepreneur"	"married"	"tertiary"	"no"	323	"yes"	"yes"	"cellular"	13	"may"	200	1	"no"
28	"management"	"single"	"tertiary"	"no"	1287	"yes"	"no"	"cellular"	26	"feb"	65	1	"yes"
31	"admin."	"single"	"secondary"	"no"	620	"no"	"no"	"unknown"	9	"may"	166	3	"no"
32	"technician"	"married"	"secondary"	"no"	175	"yes"	"no"	"unknown"	13	"may"	142	1	"no"
42	"unemployed"	"single"	"secondary"	"no"	2613	"yes"	"no"	"cellular"	30	"jul"	174	6	"no"
36	"blue-collar"	"single"	"secondary"	"no"	90	"yes"	"no"	"unknown"	12	"may"	13	5	"no"
41	"blue-collar"	"married"	"secondary"	"no"	2413	"no"	"no"	"unknown"	16	"jun"	64	3	"no"
28	"student"	"single"	"secondary"	"no"	0	"yes"	"no"	"unknown"	15	"may"	133	3	"no"
30	"technician"	"married"	"secondary"	"no"	817	"yes"	"no"	"cellular"	22	"aug"	180	4	"no"
33	"technician"	"married"	"secondary"	"no"	557	"no"	"no"	"cellular"	4	"may"	367	1	"yes"
37	"technician"	"married"	"secondary"	"no"	0	"yes"	"no"	"unknown"	23	"may"	412	6	"no"
44	"blue-collar"	"married"	"primary"	"no"	711	"no"	"no"	"unknown"	17	"jun"	291	1	"no"
59	"retired"	"married"	"secondary"	"no"	2516	"yes"	"yes"	"unknown"	14	"may"	282	1	"no"
35	"unemployed"	"divorced"	"secondary"	"no"	45	"no"	"no"	"unknown"	12	"jun"	40	6	"no"
65	"retired"	"divorced"	"secondary"	"no"	744	"no"	"no"	"cellular"	5	"jul"	182	1	"no"
36	"technician"	"married"	"secondary"	"no"	295	"no"	"no"	"cellular"	12	"aug"	129	6	"no"
43	"blue-collar"	"married"	"unknown"	"no"	-633	"yes"	"yes"	"unknown"	13	"may"	277	1	"no"
45	"technician"	"married"	"secondary"	"no"	183	"no"	"no"	"cellular"	29	"aug"	27	4	"no"
35	"blue-collar"	"married"	"secondary"	"no"	612	"yes"	"no"	"telephone"	14	"may"	47	4	"no"
30	"management"	"single"	"tertiary"	"no"	424	"no"	"no"	"cellular"	16	"apr"	298	4	"yes"
24	"blue-collar"	"single"	"secondary"	"no"	117	"yes"	"yes"	"unknown"	12	"may"	470	1	"no"
28	"admin."	"single"	"secondary"	"no"	697	"yes"	"no"	"cellular"	7	"may"	404	2	"no"
