"age"	"workclass"	"fntwgt"	"education"	"educationNum"	"maritalStatus"	"occupation"	"relationship"	"race"	"sex"	"capitalGain"	"capitalLoss"	"hoursPerWeek"	"nativeCountry"	"salary"	"salres"
29	"Private"	126822	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
47	"Private"	102771	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
43	"Self-emp-inc"	155293	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	60	"United-States"	">50K"	1
32	"Local-gov"	296466	"Masters"	14	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	0	0	60	"United-States"	"<=50K"	0
34	"Private"	110978	"Prof-school"	15	"Never-married"	"Prof-specialty"	"Not-in-family"	"Asian-Pac-Islander"	"Female"	0	0	40	"United-States"	"<=50K"	0
36	"Local-gov"	51424	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
44	"Private"	152629	"Bachelors"	13	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	3103	0	40	"United-States"	">50K"	1
50	"Private"	128814	"HS-grad"	9	"Divorced"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	25	"United-States"	"<=50K"	0
62	"State-gov"	159699	"Bachelors"	13	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	0	38	"United-States"	"<=50K"	0
27	"Local-gov"	263431	"Some-college"	10	"Never-married"	"Exec-managerial"	"Unmarried"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
55	"Private"	227856	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	7298	0	60	"United-States"	">50K"	1
52	"Private"	35576	"HS-grad"	9	"Widowed"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
45	"State-gov"	110311	"Masters"	14	"Divorced"	"Exec-managerial"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
19	"Without-pay"	344858	"HS-grad"	9	"Never-married"	"Farming-fishing"	"Own-child"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
26	"Private"	48718	"10th"	6	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	2907	0	40	"United-States"	"<=50K"	0
48	"Local-gov"	148549	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
21	"Private"	337766	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
55	"Private"	170169	"HS-grad"	9	"Separated"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
55	"Private"	61708	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	6418	0	50	"United-States"	">50K"	1
35	"Private"	196491	"Bachelors"	13	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
46	"Private"	182533	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Unmarried"	"Asian-Pac-Islander"	"Female"	0	0	40	"Philippines"	"<=50K"	0
38	"Private"	193961	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"Asian-Pac-Islander"	"Male"	0	0	40	"Philippines"	">50K"	1
41	"Private"	116391	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
43	"Private"	216685	"HS-grad"	9	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
48	"Private"	148995	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	55	"United-States"	">50K"	1
25	"Private"	137951	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
36	"Private"	108997	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
54	"Private"	28518	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
55	"Local-gov"	88856	"7th-8th"	4	"Never-married"	"Other-service"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
36	"Private"	162164	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	44	"United-States"	"<=50K"	0
37	"Private"	160120	"Masters"	14	"Never-married"	"Prof-specialty"	"Unmarried"	"Asian-Pac-Islander"	"Male"	0	0	40	"South"	"<=50K"	0
42	"Private"	150568	"HS-grad"	9	"Separated"	"Sales"	"Unmarried"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
33	"Private"	141490	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Wife"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
34	"Private"	96480	"Some-college"	10	"Separated"	"Exec-managerial"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
29	"Private"	107458	"Bachelors"	13	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
63	"Self-emp-inc"	110610	"10th"	6	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
48	"Private"	43206	"Prof-school"	15	"Divorced"	"Prof-specialty"	"Unmarried"	"White"	"Female"	0	0	25	"United-States"	"<=50K"	0
25	"Private"	66622	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	0	0	25	"United-States"	"<=50K"	0
27	"Private"	132686	"12th"	8	"Never-married"	"Machine-op-inspct"	"Own-child"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
20	"Private"	215247	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	0	0	20	"United-States"	"<=50K"	0
43	"Private"	281422	"Assoc-acdm"	12	"Never-married"	"Adm-clerical"	"Not-in-family"	"Black"	"Female"	0	0	45	"United-States"	"<=50K"	0
23	"Private"	250037	"Some-college"	10	"Never-married"	"Farming-fishing"	"Not-in-family"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
40	"Local-gov"	321187	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Unmarried"	"White"	"Female"	0	0	45	"United-States"	"<=50K"	0
51	"Private"	168660	"11th"	7	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
20	"Private"	39234	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	0	0	30	"United-States"	"<=50K"	0
20	"Private"	180052	"Some-college"	10	"Never-married"	"Sales"	"Own-child"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
20	"Private"	108887	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
33	"Private"	59083	"Bachelors"	13	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	1902	45	"United-States"	">50K"	1
22	"Private"	197838	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
51	"Private"	154342	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	7688	0	45	"United-States"	">50K"	1
25	"Private"	190628	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"Columbia"	"<=50K"	0
29	"Private"	176027	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
37	"Self-emp-not-inc"	82540	"9th"	5	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	70	"United-States"	">50K"	1
53	"Private"	223660	"HS-grad"	9	"Widowed"	"Machine-op-inspct"	"Not-in-family"	"White"	"Male"	6849	0	40	"United-States"	"<=50K"	0
30	"Private"	356882	"Doctorate"	16	"Never-married"	"Prof-specialty"	"Own-child"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
55	"Self-emp-inc"	209569	"HS-grad"	9	"Divorced"	"Sales"	"Unmarried"	"White"	"Female"	0	0	50	"United-States"	">50K"	1
59	"Private"	113959	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
34	"Private"	188798	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
72	"Private"	497280	"9th"	5	"Widowed"	"Other-service"	"Unmarried"	"Black"	"Female"	0	0	20	"United-States"	"<=50K"	0
31	"Private"	193215	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Own-child"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
45	"Federal-gov"	352094	"Some-college"	10	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	7688	0	40	"Guatemala"	">50K"	1
69	"Local-gov"	122850	"10th"	6	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
60	"Private"	239576	"Masters"	14	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	10	"United-States"	"<=50K"	0
28	"Private"	33895	"Bachelors"	13	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
25	"Private"	25497	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
29	"Private"	351324	"Some-college"	10	"Never-married"	"Sales"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
58	"Private"	170108	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
57	"Federal-gov"	135028	"HS-grad"	9	"Separated"	"Adm-clerical"	"Other-relative"	"Black"	"Female"	0	0	35	"United-States"	"<=50K"	0
59	"Private"	157303	"Some-college"	10	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	0	0	48	"United-States"	"<=50K"	0
37	"Private"	95336	"10th"	6	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"White"	"Male"	0	0	65	"United-States"	"<=50K"	0
43	"Private"	180599	"Bachelors"	13	"Separated"	"Exec-managerial"	"Unmarried"	"White"	"Male"	8614	0	40	"United-States"	">50K"	1
23	"Private"	45317	"Some-college"	10	"Separated"	"Sales"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
18	"Private"	200047	"12th"	8	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
27	"Private"	389713	"Some-college"	10	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
25	"Private"	298225	"Some-college"	10	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
47	"Private"	193047	"Doctorate"	16	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	99999	0	50	"United-States"	">50K"	1
32	"Private"	256362	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
46	"Self-emp-inc"	120902	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	3103	0	37	"United-States"	">50K"	1
25	"Private"	232914	"Bachelors"	13	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"Black"	"Female"	0	0	38	"United-States"	"<=50K"	0
38	"Private"	334999	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
45	"Private"	166107	"Masters"	14	"Never-married"	"Adm-clerical"	"Not-in-family"	"Asian-Pac-Islander"	"Female"	0	0	40	"Philippines"	"<=50K"	0
24	"Private"	314823	"HS-grad"	9	"Never-married"	"Sales"	"Own-child"	"White"	"Male"	0	0	40	"Dominican-Republic"	"<=50K"	0
24	"Private"	206671	"Assoc-voc"	11	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
40	"Private"	213019	"HS-grad"	9	"Divorced"	"Sales"	"Unmarried"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
17	"Private"	260797	"10th"	6	"Never-married"	"Handlers-cleaners"	"Own-child"	"White"	"Female"	0	0	23	"United-States"	"<=50K"	0
30	"Self-emp-inc"	124420	"HS-grad"	9	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	4650	0	40	"United-States"	"<=50K"	0
22	"Private"	310152	"Some-college"	10	"Never-married"	"Protective-serv"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
38	"Private"	31964	"9th"	5	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
39	"Self-emp-not-inc"	93319	"HS-grad"	9	"Never-married"	"Sales"	"Other-relative"	"White"	"Female"	0	0	4	"United-States"	"<=50K"	0
36	"Private"	143385	"HS-grad"	9	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
48	"Local-gov"	102076	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
46	"Private"	503923	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"Black"	"Male"	4386	0	40	"United-States"	">50K"	1
23	"Private"	335570	"Some-college"	10	"Never-married"	"Handlers-cleaners"	"Own-child"	"White"	"Male"	0	0	35	"United-States"	"<=50K"	0
25	"Private"	160445	"HS-grad"	9	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
26	"Private"	266022	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
68	"Self-emp-inc"	136218	"HS-grad"	9	"Widowed"	"Other-service"	"Unmarried"	"White"	"Female"	0	0	15	"United-States"	"<=50K"	0
52	"Self-emp-inc"	561489	"Masters"	14	"Divorced"	"Exec-managerial"	"Not-in-family"	"Black"	"Female"	0	0	50	"United-States"	"<=50K"	0
21	"Private"	105577	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
31	"Private"	177675	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
27	"Private"	209891	"Some-college"	10	"Never-married"	"Handlers-cleaners"	"Not-in-family"	"Black"	"Male"	0	0	50	"United-States"	"<=50K"	0
41	"Private"	167725	"Some-college"	10	"Divorced"	"Machine-op-inspct"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
40	"Local-gov"	24763	"Some-college"	10	"Divorced"	"Transport-moving"	"Unmarried"	"White"	"Male"	6849	0	40	"United-States"	"<=50K"	0
51	"Private"	148431	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
31	"Private"	48588	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
27	"Private"	301302	"Bachelors"	13	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
23	"Private"	181557	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"Black"	"Male"	0	0	25	"United-States"	"<=50K"	0
30	"Private"	122042	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
33	"Private"	121195	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"Other"	"Male"	0	0	50	"United-States"	"<=50K"	0
40	"Self-emp-not-inc"	49156	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
32	"Private"	387270	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Wife"	"White"	"Female"	0	0	40	"United-States"	">50K"	1
52	"Private"	186303	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	15024	0	55	"Canada"	">50K"	1
41	"Private"	154076	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
42	"State-gov"	219682	"Masters"	14	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
66	"Private"	22313	"11th"	7	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
56	"Federal-gov"	101338	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
66	"Private"	169435	"HS-grad"	9	"Widowed"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	16	"United-States"	"<=50K"	0
28	"Private"	31842	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Own-child"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
76	"Private"	98695	"Some-college"	10	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	20	"United-States"	"<=50K"	0
44	"Private"	184378	"Assoc-voc"	11	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
45	"Private"	132847	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
47	"Federal-gov"	227244	"Bachelors"	13	"Married-civ-spouse"	"Protective-serv"	"Husband"	"Black"	"Male"	0	0	50	"United-States"	">50K"	1
63	"Private"	117473	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	4386	0	40	"United-States"	">50K"	1
34	"Private"	158615	"Some-college"	10	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
28	"Private"	132191	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	45	"United-States"	">50K"	1
34	"Private"	144798	"Some-college"	10	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
58	"Private"	272902	"Bachelors"	13	"Widowed"	"Exec-managerial"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
45	"Private"	261278	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"Asian-Pac-Islander"	"Female"	5178	0	40	"Philippines"	">50K"	1
26	"Private"	229523	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Wife"	"White"	"Female"	0	0	56	"United-States"	"<=50K"	0
41	"Private"	174189	"9th"	5	"Separated"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
31	"State-gov"	59969	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Other-relative"	"White"	"Female"	0	0	35	"United-States"	"<=50K"	0
42	"Private"	184823	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
41	"Private"	113823	"Bachelors"	13	"Divorced"	"Other-service"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
27	"Private"	51025	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
44	"Private"	277488	"Some-college"	10	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	3103	0	40	"United-States"	">50K"	1
55	"Private"	109015	"Some-college"	10	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	38	"United-States"	"<=50K"	0
61	"Self-emp-not-inc"	196773	"7th-8th"	4	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	30	"United-States"	">50K"	1
47	"Private"	431515	"Assoc-voc"	11	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
44	"Private"	71269	"Some-college"	10	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
57	"State-gov"	32694	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	50	"United-States"	">50K"	1
42	"Local-gov"	340148	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
69	"Self-emp-not-inc"	170877	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	48	"United-States"	"<=50K"	0
58	"Self-emp-inc"	100960	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
31	"Private"	113667	"HS-grad"	9	"Never-married"	"Sales"	"Unmarried"	"Black"	"Female"	0	0	25	"United-States"	"<=50K"	0
83	"Self-emp-not-inc"	213866	"HS-grad"	9	"Widowed"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	8	"United-States"	"<=50K"	0
44	"Private"	120057	"Assoc-acdm"	12	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	4386	0	45	"United-States"	">50K"	1
48	"Private"	83444	"HS-grad"	9	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	7298	0	40	"United-States"	">50K"	1
35	"Self-emp-not-inc"	267776	"HS-grad"	9	"Never-married"	"Other-service"	"Other-relative"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
44	"Local-gov"	144778	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
52	"State-gov"	447579	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"England"	"<=50K"	0
31	"Private"	168387	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	7688	0	40	"Canada"	">50K"	1
34	"Private"	157289	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
67	"Self-emp-inc"	111321	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	16	"United-States"	"<=50K"	0
20	"Private"	212668	"Some-college"	10	"Never-married"	"Sales"	"Own-child"	"White"	"Female"	0	0	30	"United-States"	"<=50K"	0
35	"Private"	141896	"12th"	8	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
41	"Private"	176069	"HS-grad"	9	"Separated"	"Machine-op-inspct"	"Unmarried"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
26	"Private"	151551	"Some-college"	10	"Separated"	"Sales"	"Own-child"	"Amer-Indian-Eskimo"	"Male"	2597	0	48	"United-States"	"<=50K"	0
66	"Private"	174491	"HS-grad"	9	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
42	"Private"	182302	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
30	"Private"	97933	"Assoc-acdm"	12	"Married-civ-spouse"	"Transport-moving"	"Wife"	"White"	"Female"	0	1485	37	"United-States"	">50K"	1
32	"Private"	207937	"Some-college"	10	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
24	"Local-gov"	176178	"Assoc-acdm"	12	"Never-married"	"Prof-specialty"	"Own-child"	"White"	"Female"	0	0	2	"United-States"	"<=50K"	0
35	"Private"	115214	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Unmarried"	"White"	"Male"	6497	0	65	"United-States"	"<=50K"	0
33	"State-gov"	121245	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	0	0	60	"United-States"	">50K"	1
45	"Local-gov"	364563	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	40	"United-States"	">50K"	1
64	"Self-emp-not-inc"	352712	"Assoc-voc"	11	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	0	0	55	"United-States"	"<=50K"	0
57	"Private"	220871	"7th-8th"	4	"Widowed"	"Machine-op-inspct"	"Unmarried"	"Black"	"Female"	0	0	40	"United-States"	"<=50K"	0
59	"Private"	214865	"HS-grad"	9	"Widowed"	"Exec-managerial"	"Unmarried"	"White"	"Female"	0	0	50	"United-States"	"<=50K"	0
41	"Self-emp-not-inc"	154374	"Some-college"	10	"Divorced"	"Other-service"	"Unmarried"	"White"	"Male"	0	0	45	"United-States"	"<=50K"	0
47	"Federal-gov"	44257	"Bachelors"	13	"Married-spouse-absent"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	0	0	60	"United-States"	">50K"	1
42	"Self-emp-not-inc"	238188	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	0	0	96	"United-States"	"<=50K"	0
54	"Private"	194580	"Assoc-voc"	11	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
47	"Private"	122026	"Assoc-voc"	11	"Divorced"	"Sales"	"Not-in-family"	"White"	"Male"	0	0	50	"United-States"	"<=50K"	0
90	"Private"	141758	"9th"	5	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
50	"Private"	320510	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	1902	40	"United-States"	">50K"	1
30	"Private"	209103	"Assoc-voc"	11	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	0	0	48	"United-States"	"<=50K"	0
33	"Private"	178615	"Assoc-acdm"	12	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	0	0	40	"United-States"	"<=50K"	0
23	"Private"	203240	"Some-college"	10	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Female"	0	0	40	"United-States"	"<=50K"	0
44	"Private"	77313	"Some-college"	10	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	38	"United-States"	"<=50K"	0
29	"State-gov"	33798	"Some-college"	10	"Divorced"	"Adm-clerical"	"Own-child"	"White"	"Male"	0	0	20	"United-States"	"<=50K"	0
48	"Private"	207946	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	0	0	52	"United-States"	"<=50K"	0
26	"Private"	167350	"Some-college"	10	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	3103	0	40	"United-States"	">50K"	1
